split,train_size,test_size,MAE_test,RMSE_test,MAPE_test,R2_test,MAPE_cv_mean,MAPE_cv_std,MAE_cv_mean,RMSE_cv_mean,R2_cv_mean,epochs_trained,model_path
90:10,320,36,7219.716796875,9107.474080762067,18.731340349986827,-0.14615998265385555,32.19586748540426,11.02209640003911,11211.993189858491,14814.85068088657,-0.1121162611033013,150,outputs\models\nb08_cnn_baseline_90_10.keras
80:20,284,72,7062.300672743056,9659.34984214681,26.811999949376663,-0.1172237448449236,30.952460244155922,11.841289267970641,11697.726695478723,15558.284919460679,-0.0851558547593551,150,outputs\models\nb08_cnn_baseline_80_20.keras
60:40,213,143,7679.678048513986,10303.682015887498,34.998866511137564,-0.12723237098054763,27.58010617268983,7.522358005254838,13613.644017857141,17803.59293266051,-0.1183147613908194,150,outputs\models\nb08_cnn_baseline_60_40.keras
70:30,249,107,7748.077066296729,10530.064105313517,38.602514661662745,-0.12010907271624416,26.87296170807711,4.336425202272688,12402.58125,16329.984427302383,-0.1524766794231153,150,outputs\models\nb08_cnn_baseline_70_30.keras
